运单编号,签收省份,重量,价格
404566259674,浙江省,0.2,3.7
404540659564,四川省,0.25,5.6
404539405776,江苏省,0.3,3.7
404561170305,江苏省,0.25,3.7
404559425704,广东省,0.2,5.2
404540659619,上海,1.05,4.7
404596248320,江苏省,0.2,3.7
404596248282,浙江省,0.3,3.7
404583908250,吉林省,0.7,5.6
404596248337,山东省,0.35,5.2
404583908235,浙江省,0.35,3.7
404596248312,江苏省,0.45,3.7
404593900754,广东省,0.5,5.2
404593901089,浙江省,0.2,3.7
404593900823,广东省,1.4,6.8
404593901096,湖南省,0.2,5.2
404593901071,辽宁省,0.3,5.6
404593900747,安徽省,0.3,3.7
404593900793,陕西省,0.45,5.6
404596248275,山东省,0.4,5.2
404593900761,四川省,0.45,5.6
404584676293,安徽省,0.25,3.7
404593901064,上海,0.3,3.7
404596248256,安徽省,0.6,3.7
404596599160,吉林省,0.45,5.6
404596192728,江苏省,1.35,4.7
404551940069,江苏省,0.25,3.7
404596599177,江西省,0.2,5.2
404596192735,黑龙江省,0.2,5.6
404591338615,江苏省,1.2,4.7
404596248290,江苏省,0.4,3.7
404584676348,安徽省,0.6,3.7
404593900779,江苏省,0.2,3.7
404596248344,河南省,0.2,5.2
404596248305,浙江省,0.2,3.7
404596192742,江苏省,0.2,3.7
404614303602,重庆,0.8,5.6
404647368687,湖南省,0.8,5.2
404614307042,云南省,0.6,5.6
404635214624,陕西省,0.55,5.6
404646037820,浙江省,0.2,3.7
404641735488,重庆,0.8,5.6
404398546921,江苏省,0.3,3.7
404641202728,上海,0.55,3.7
404642056808,河北省,0.8,5.2
404641258385,江苏省,0.45,3.7
404619237445,天津,0.3,5.2
404623056735,四川省,0.5,5.6
404646037812,浙江省,0.75,3.7
404650239285,江苏省,0.55,3.7
404630917559,陕西省,0.65,5.6
404623272039,广东省,0.4,5.2
404641258392,江苏省,0.25,3.7
404641529133,浙江省,0.2,3.7
404650238702,河南省,0.35,5.2
404642056468,北京,0.5,5.2
404398546907,上海,0.2,3.7
404428753284,湖南省,0.75,5.2
404635113786,辽宁省,0.3,5.6
404635113779,湖北省,0.2,5.2
404619635516,上海,0.2,3.7
404614210505,湖南省,0.75,5.2
404619237460,四川省,0.2,5.6
404641202804,浙江省,0.35,3.7
404641529172,安徽省,0.3,3.7
404621642617,江苏省,0.2,3.7
404641529119,江苏省,0.8,3.7
404621228487,湖北省,0.75,5.2
404641529165,江苏省,0.2,3.7
404650238697,广东省,0.6,5.2
404665387841,湖南省,0.25,5.2
404641202742,浙江省,0.2,3.7
404647313246,重庆,0.25,5.6
404646037837,江苏省,0.2,3.7
404642056544,北京,0.25,5.2
404619741202,河北省,0.2,5.2
404621848254,浙江省,0.2,3.7
404619635503,上海,0.25,3.7
404398070620,广东省,0.55,5.2
404635214600,天津,0.5,5.2
404621848279,北京,0.55,5.2
404650238759,湖北省,0.8,5.2
404646186928,河南省,1.3,6.4
404642056490,陕西省,0.7,5.6
404398070590,广东省,0.2,5.2
404619741180,河北省,0.35,5.2
404621848247,北京,0.2,5.2
404618721403,重庆,0.2,5.6
404635214587,江苏省,0.25,3.7
404620386835,河南省,0.5,5.2
404588471955,广东省,0.4,5.2
404642056815,浙江省,0.2,3.7
404627930168,浙江省,0.2,3.7
404621586347,山东省,1.35,6.6
404650239322,辽宁省,1.35,7.7
404621848261,河北省,0.65,5.2
404641735463,北京,0.2,5.2
404618721398,天津,0.2,5.2
404630917566,上海,0.85,3.7
404635214649,江苏省,0.35,3.7
404623272078,上海,0.3,3.7
404635214617,山东省,0.5,5.2
404398546946,上海,0.4,3.7
404646186967,江苏省,0.3,3.7
404630917642,山东省,0.45,5.2
404621057679,山东省,0.45,5.2
404635113809,上海,0.4,3.7
404398070612,湖南省,0.3,5.2
404620845767,浙江省,0.6,3.7
404619741210,四川省,0.4,5.6
404623272014,浙江省,0.2,3.7
404630917616,江苏省,0.45,3.7
404626312574,湖南省,0.35,5.2
404620845799,云南省,1,5.6
404655247822,重庆,0.7,5.6
404661953696,浙江省,0.2,3.7
404398546939,广东省,0.95,5.2
404621228494,上海,0.2,3.7
404661525481,安徽省,0.2,3.7
404650238734,黑龙江省,0.45,5.6
404646186950,山东省,0.25,5.2
404627930156,北京,1,5.2
404635113793,江苏省,0.2,3.7
404650238680,浙江省,0.2,3.7
404621228448,江苏省,0.8,3.7
404621228470,浙江省,0.75,3.7
404650239292,江苏省,0.25,3.7
404642056456,浙江省,0.25,3.7
404398070605,浙江省,0.2,3.7
404398546953,北京,0.2,5.2
404646037790,河南省,0.4,5.2
404627982430,浙江省,0.2,3.7
404619635473,河南省,0.3,5.2
404618757116,上海,0.2,3.7
404559162061,广东省,0.3,5.2
404641202750,广东省,0.45,5.2
404661525467,广东省,0.35,5.2
404661525435,浙江省,0.3,3.7
404618757136,广东省,1,5.2
404625991185,湖南省,0.65,5.2
404661525504,浙江省,0.2,3.7
404642056482,广东省,0.25,5.2
404627930099,重庆,0.2,5.6
404642056520,江苏省,0.2,3.7
404620636706,四川省,0.2,5.6
404614360418,湖南省,0.25,5.2
404619741158,浙江省,0.3,3.7
404641202716,河北省,0.5,5.2
404650239278,辽宁省,0.25,5.6
404635113761,陕西省,0.2,5.6
404646037805,广东省,0.2,5.2
404646186974,江苏省,0.45,3.7
404623271991,江苏省,0.45,3.7
404661525442,广东省,0.3,5.2
404647175717,山东省,0.2,5.2
404661953651,湖南省,0.2,5.2
404661525450,江苏省,0.2,3.7
404661525499,湖北省,0.25,5.2
404626053152,湖南省,0.3,5.2
404625987727,云南省,0.35,5.6
404655247916,湖南省,0.4,5.2
404614160504,湖南省,0.65,5.2
404641529126,安徽省,1.05,4.7
404618721386,江苏省,0.2,3.7
404627930136,湖南省,0.7,5.2
404642056505,广东省,0.8,5.2
404647374235,四川省,0.2,5.6
404641529180,广东省,0.4,5.2
404642056537,上海,0.6,3.7
404620636718,江苏省,0.55,3.7
404627982415,上海,0.25,3.7
404618757123,安徽省,0.3,3.7
404635214631,山东省,0.2,5.2
404635214656,江苏省,0.2,3.7
404621848309,安徽省,0.35,3.7
404614212124,湖南省,0.2,5.2
404621586322,辽宁省,0.2,5.6
404620386803,上海,1.1,4.7
404627930081,浙江省,1,3.7
404620169868,江苏省,0.2,3.7
404621586315,湖南省,0.45,5.2
404614112292,云南省,0.55,5.6
404627982408,湖北省,0.2,5.2
404621057716,四川省,0.6,5.6
404635214594,安徽省,0.2,3.7
404623272007,上海,0.3,3.7
404630917598,上海,0.5,3.7
404635113754,广东省,0.25,5.2
404614220069,湖南省,0.35,5.2
404641735495,浙江省,0.2,3.7
404626101123,重庆,0.8,5.6
404627930129,安徽省,0.2,3.7
404641202767,重庆,0.3,5.6
404635214663,湖北省,0.65,5.2
404641258408,辽宁省,0.4,5.6
404630917603,上海,0.6,3.7
404619635498,安徽省,0.25,3.7
404668175443,湖南省,0.7,5.2
404620386842,北京,0.55,5.2
404398070582,湖北省,0.3,5.2
404619741227,广东省,0.65,5.2
404650239308,江苏省,0.2,3.7
404623056750,上海,0.2,3.7
404642056512,湖北省,0.4,5.2
404650238727,江苏省,0.2,3.7
404642056830,安徽省,0.2,3.7
404621586330,河北省,0.55,5.2
404641202774,辽宁省,0.2,5.6
404626114366,湖南省,0.4,5.2
404627982422,河南省,0.2,5.2
404635214676,浙江省,0.2,3.7
404621848323,江苏省,0.2,3.7
404623272066,上海,1.25,4.7
404621642570,江苏省,0.2,3.7
404650238741,湖北省,0.25,5.2
404641202781,四川省,0.85,5.6
404623272085,浙江省,0.45,3.7
404630917628,江苏省,0.2,3.7
404646186886,广东省,1.05,5.4
404641258366,江苏省,0.2,3.7
404642056822,河南省,0.25,5.2
404623272021,江苏省,0.35,3.7
404630917586,四川省,0.25,5.6
404619741172,河南省,0.2,5.2
404623272053,北京,0.55,5.2
404619635466,江苏省,0.25,3.7
404642056475,广东省,0.4,5.2
404627930111,山东省,0.2,5.2
404627982385,江苏省,0.25,3.7
404641735476,浙江省,0.2,3.7
404665548623,湖南省,0.7,5.2
404621228462,河北省,0.2,5.2
404621848230,浙江省,0.8,3.7
404642056792,陕西省,0.3,5.6
404623056767,湖北省,0.2,5.2
404627930143,上海,0.6,3.7
404621848293,四川省,0.7,5.6
404621642587,江苏省,0.2,3.7
404641735456,北京,0.2,5.2
404621848286,江苏省,0.55,3.7
404620845811,江苏省,0.35,3.7
404614259994,重庆,0.8,5.6
404620169890,浙江省,0.5,3.7
404623056742,天津,0.2,5.2
404618757162,江苏省,0.25,3.7
404646037782,浙江省,0.5,3.7
404623272046,江苏省,0.5,3.7
404621586308,陕西省,0.45,5.6
404646186898,江苏省,0.4,3.7
404621586361,四川省,0.5,5.6
404648596472,湖南省,0.85,5.2
404647315749,湖南省,0.85,5.2
404641202799,陕西省,0.5,5.6
404627930104,上海,1.05,4.7
404647284925,重庆,0.75,5.6
404621642562,内蒙古自治区,0.2,8.2
404621586379,浙江省,0.35,3.7
404625998106,湖南省,0.2,5.2
404613996069,云南省,0.2,5.6
404398546914,江苏省,0.35,3.7
404619741165,辽宁省,0.35,5.6
404620386786,重庆,0.5,5.6
404619635486,北京,0.7,5.2
404653422310,辽宁省,0.4,5.6
404620386766,天津,0.25,5.2
404623056716,广东省,0.25,5.2
404619282031,江苏省,0.2,3.7
404619237452,上海,0.4,3.7
404650238710,天津,0.5,5.2
404653481155,上海,0.65,3.7
404584676355,江苏省,0.3,3.7
404650238665,江苏省,0.6,3.7
404619741146,河北省,0.5,5.2
404619282017,上海,0.55,3.7
404653481136,浙江省,0.2,3.7
404653481116,上海,0.25,3.7
404653481170,浙江省,0.2,3.7
404653481194,河南省,0.45,5.2
404619237438,上海,0.65,3.7
404653422327,湖南省,0.35,5.2
404619282095,上海,0.2,3.7
404653481187,四川省,0.25,5.6
404653422341,山西省,0.2,5.6
404653422366,湖北省,0.25,5.2
404641258378,上海,0.85,3.7
404619282088,江苏省,0.35,3.7
404653422334,北京,0.3,5.2
404653481109,上海,0.55,3.7
404620386816,浙江省,0.35,3.7
404620386798,浙江省,0.4,3.7
404620169856,上海,0.2,3.7
404641529101,上海,0.2,3.7
404653481123,安徽省,0.25,3.7
404620386773,湖北省,0.45,5.2
404619237426,四川省,0.2,5.6
404620845742,内蒙古自治区,0.4,8.2
404653422359,浙江省,0.2,3.7
404619237477,上海,0.2,3.7
404620845728,安徽省,0.75,3.7
404619282049,江苏省,0.2,3.7
404620169882,辽宁省,0.2,5.6
404620169875,吉林省,0.2,5.6
404621642600,江苏省,0.2,3.7
404653481148,辽宁省,0.2,5.6
404620636663,北京,0.2,5.2
404621057693,浙江省,0.25,3.7
404623056728,浙江省,0.25,3.7
404619282063,广西壮族自治区,0.3,5.6
404619741133,上海,0.25,3.7
404630917635,辽宁省,0.2,5.6
404621848316,黑龙江省,0.6,5.6
404620169843,浙江省,0.2,3.7
404620386850,安徽省,0.3,3.7
404620845781,上海,0.25,3.7
404619282056,浙江省,0.2,3.7
404630917573,河南省,0.4,5.2
404653481162,陕西省,0.4,5.6
404618757148,湖北省,0.3,5.2
404627982392,陕西省,0.2,5.6
404621586386,江苏省,0.65,3.7
404621586393,广西壮族自治区,0.65,5.6
404398070637,广东省,0.5,5.2
404621057709,北京,0.35,5.2
404620845750,四川省,0.2,5.6
404620636676,湖北省,0.25,5.2
404618757170,黑龙江省,0.3,5.6
404620636695,湖北省,0.35,5.2
404621057654,浙江省,0.7,3.7
404621057686,上海,0.6,3.7
404618721416,辽宁省,0.25,5.6
404641529197,广东省,0.55,5.2
404621057736,陕西省,0.45,5.6
404621057723,湖南省,0.8,5.2
404621057748,江苏省,0.3,3.7
404619282024,浙江省,0.55,3.7
404619282000,江苏省,0.8,3.7
404620636688,山东省,0.55,5.2
404641735506,江苏省,0.25,3.7
404642056847,江苏省,0.55,3.7
404620845804,上海,0.25,3.7
404621057661,河南省,0.35,5.2
404650239315,湖南省,0.2,5.2
404620845774,江苏省,0.25,3.7
404619282076,浙江省,0.6,3.7
404641529158,广西壮族自治区,0.2,5.6
404641529146,山东省,0.2,5.2
404618721366,广东省,0.2,5.2
404621642594,江苏省,0.25,3.7
404618721373,江苏省,0.2,3.7
404641202735,上海,0.7,3.7
404620386828,湖南省,0.5,5.2
404627930074,安徽省,0.6,3.7
404618757109,浙江省,0.8,3.7
404618757155,江苏省,0.2,3.7
404620845735,广东省,0.45,5.2
404665904687,江苏省,0.2,3.7
404661688805,山东省,0.2,5.2
404665904067,湖南省,0.4,5.2
404661525474,广东省,0.2,5.2
404661688820,海南省,0.25,8.2
404661688837,安徽省,0.2,3.7
404665904104,浙江省,0.5,3.7
404665303027,河北省,0.2,5.2
404665904099,北京,0.4,5.2
404661261569,山东省,0.2,5.2
404661688812,河北省,0.45,5.2
404661953745,四川省,0.7,5.6
404661953726,青海省,0.7,8.2
404661261551,北京,0.45,5.2
404661953706,安徽省,0.35,3.7
404661261583,陕西省,0.2,5.6
404661261576,北京,0.2,5.2
404650238672,四川省,0.45,5.6
404661261596,上海,0.3,3.7
404665904700,江苏省,0.2,3.7
404665147481,江苏省,0.9,3.7
404665147504,云南省,0.6,5.6
757195930151,上海,0.2,3.7
404665904655,浙江省,0.2,3.7
404661261606,四川省,0.75,5.6
404665904042,上海,0.25,3.7
404665904670,江苏省,0.2,3.7
404665303034,湖南省,0.2,5.2
404661953738,四川省,2.55,14.9
404665904081,浙江省,0.3,3.7
404646186903,上海,0.95,3.7
404641258353,浙江省,0.25,3.7
404665904016,广东省,2.55,11.4
404665303066,吉林省,0.55,5.6
404561274716,广东省,1.05,5.4
404661953683,黑龙江省,0.75,5.6
404665904050,山东省,0.35,5.2
404661525529,黑龙江省,0.25,5.6
404665147474,北京,0.2,5.2
404665147511,江苏省,0.2,3.7
404665147556,河南省,0.2,5.2
404619741197,上海,0.35,3.7
404665303010,上海,0.55,3.7
404661525511,安徽省,0.2,3.7
404618757187,上海,0.55,3.7
404665904035,山西省,0.2,5.6
404665147499,江苏省,0.2,3.7
404665904662,福建省,0.2,5.2
404665147536,重庆,0.7,5.6
404665904028,浙江省,0.55,3.7
404646186916,陕西省,0.95,5.6
404665904694,江苏省,0.35,3.7
404661953676,广东省,0.3,5.2
404665147467,江苏省,0.2,3.7
404661688790,四川省,0.2,5.6
404621228455,江苏省,0.45,3.7
404665904074,浙江省,0.25,3.7
404665147543,江苏省,0.25,3.7
404596248268,上海,0.55,3.7
404646186935,上海,0.2,3.7
404665303059,安徽省,0.25,3.7
404665303041,浙江省,0.2,3.7
404538107891,江苏省,0.3,3.7
404665147529,江苏省,1.3,4.7
404674068416,安徽省,0.5,3.7
404671027103,河北省,0.5,5.2
404671027066,黑龙江省,0.5,5.6
757195930094,浙江省,1,3.7
404671027059,广东省,0.5,5.2
404671027073,陕西省,0.5,5.6
404674068436,重庆,0.5,5.6
404671027578,北京,0.5,5.2
404671027098,江苏省,0.65,3.7
404400143497,北京,0.7,5.2
404674068423,江苏省,0.5,3.7
404674068448,河南省,1.3,6.4
404661953669,江苏省,0.5,3.7
404671027041,湖北省,0.5,5.2
404671027034,广东省,0.75,5.2
404671027086,广东省,0.5,5.2
404674068409,河北省,0.5,5.2
404671027585,上海,0.5,3.7
404671027592,四川省,0.5,5.6
757195930095,浙江省,1.15,4.7
404717002073,云南省,0.65,5.6
404727929691,重庆,0.65,5.6
404717441247,重庆,0.75,5.6
404704167721,云南省,0.8,5.6
404696258976,湖南省,0.75,5.2
404704971201,湖南省,0.6,5.2
404717184241,湖南省,0.9,5.2
404717283005,重庆,0.75,5.6
404704706975,重庆,0.8,5.6
404716893049,湖南省,0.85,5.2
404717289612,湖南省,0.7,5.2
404717235962,重庆,0.7,5.6
404704436604,云南省,0.7,5.6
404717620531,湖南省,0.8,5.2
404704841337,湖南省,0.45,5.2
404696412793,重庆,0.2,5.6
404727809465,云南省,0.7,5.6
404717525248,云南省,0.55,5.6
404704918084,湖南省,0.7,5.2
404736760962,湖南省,0.7,5.2
404717184909,重庆,0.8,5.6
404696353810,湖南省,0.7,5.2
404736276329,湖南省,0.85,5.2
404727925555,湖南省,0.7,5.2
404736381346,湖南省,0.65,5.2
404704864131,重庆,0.2,5.6
404717002622,湖南省,0.5,5.2
757194625536,广东省,0.4,5.2
404704389942,云南省,0.4,5.6
404704704086,云南省,0.2,5.6
404736595770,湖南省,0.8,5.2
404717504921,湖南省,0.4,5.2
404717360539,北京,0.8,5.2
404704320077,云南省,0.8,5.6
404717567972,湖南省,0.7,5.2
404704654951,重庆,0.35,5.6
404704631165,湖南省,0.25,5.2
404736268898,湖南省,0.35,5.2
404717006737,重庆,0.3,5.6
404704633776,湖南省,0.25,5.2
404717006914,湖南省,0.35,5.2
404727819167,云南省,0.2,5.6
404717158530,重庆,0.6,5.6
404696413792,重庆,0.55,5.6
404717136107,云南省,0.2,5.6
404717109713,湖南省,0.45,5.2
404704660470,云南省,0.4,5.6
404704579952,湖南省,0.25,5.2
404696506742,云南省,0.2,5.6
404746226894,江苏省,5.45,8.7
404698237073,北京,0.2,5.2
404745106836,四川省,0.6,5.6
404704693936,四川省,0.75,5.6
404711685976,浙江省,0.5,3.7
404725126404,上海,0.4,3.7
404702153424,湖南省,0.5,5.2
404696414442,重庆,0.35,5.6
404698440342,湖北省,0.7,5.2
404745106843,浙江省,0.65,3.7
404738730482,浙江省,0.2,3.7
404738730505,上海,0.4,3.7
404703793136,江苏省,0.2,3.7
404711685969,浙江省,0.25,3.7
404739199171,浙江省,0.4,3.7
404708765956,上海,0.4,3.7
404714811730,浙江省,0.75,3.7
404703891731,辽宁省,0.35,5.6
404725126456,浙江省,0.25,3.7
404671027027,浙江省,0.3,3.7
404738730475,湖南省,0.75,5.2
404703891687,湖南省,0.2,5.2
404738730468,江苏省,0.55,3.7
404739199106,陕西省,0.6,5.6
404739413930,山东省,0.2,5.2
404739199118,河南省,0.55,5.2
404703118886,湖北省,0.4,5.2
404711580030,浙江省,0.5,3.7
404702153456,吉林省,0.25,5.6
404698496704,江苏省,0.5,3.7
404706320760,湖北省,0.4,5.2
404749598465,四川省,1.3,7.4
404744857344,江苏省,0.35,3.7
404737863313,浙江省,1.6,4.7
404725125761,广东省,0.55,5.2
404749845611,浙江省,0.5,3.7
404698496635,上海,0.2,3.7
404739413954,安徽省,0.25,3.7
404745106868,广东省,1.25,6.2
404698440381,浙江省,0.2,3.7
404698440399,广东省,0.2,5.2
404698343789,湖北省,1.1,5.6
404749598497,上海,0.35,3.7
404744857320,黑龙江省,0.7,5.6
404703118898,浙江省,0.2,3.7
404723709085,吉林省,1,5.6
404739413947,浙江省,0.25,3.7
404738773557,湖南省,0.85,5.2
404746226931,山东省,0.25,5.2
404714811793,陕西省,0.4,5.6
404723709130,天津,0.6,5.2
404746226900,广东省,1.55,7.4
404746226956,河南省,0.3,5.2
404746175786,浙江省,0.2,3.7
404738773589,江苏省,0.3,3.7
404708812436,湖北省,0.95,5.2
404723920198,陕西省,0.3,5.6
404714667552,山东省,0.85,5.2
404708812416,上海,0.35,3.7
404738773596,湖南省,0.35,5.2
404725125730,陕西省,0.45,5.6
404746175761,山东省,0.7,5.2
404723709092,浙江省,1.55,4.7
404706415314,广东省,0.2,5.2
404746226862,天津,0.35,5.2
404725126436,上海,0.25,3.7
404706320752,江苏省,0.45,3.7
404703891700,河南省,0.5,5.2
404745106804,安徽省,1.45,4.7
404711685944,江苏省,0.25,3.7
404708812423,四川省,0.25,5.6
404698343757,江苏省,0.3,3.7
404702153387,广东省,1.3,6.4
404773560062,浙江省,1.3,4.7
404739413922,上海,0.2,3.7
404706320807,江苏省,0.2,3.7
404703793093,海南省,0.4,8.2
404703793054,浙江省,0.75,3.7
404706415291,江苏省,0.3,3.7
404721120535,江苏省,0.2,3.7
404781298788,浙江省,0.2,3.7
404745106799,湖北省,0.35,5.2
404781189346,江苏省,0.65,3.7
404781189314,广西壮族自治区,0.55,5.6
404738773619,北京,1.45,7
404706320791,重庆,0.7,5.6
404721020278,北京,0.25,5.2
404714667538,安徽省,0.3,3.7
404781298806,上海,0.2,3.7
404708812409,辽宁省,0.2,5.6
404708765949,天津,1.1,5.6
404781189366,山东省,0.25,5.2
404702961823,重庆,0.55,5.6
404723709053,黑龙江省,0.75,5.6
404746175793,河北省,1.2,6
404773560036,河南省,0.55,5.2
404749598458,北京,0.3,5.2
404711580079,辽宁省,0.2,5.6
404711580008,湖北省,0.3,5.2
404698343740,安徽省,0.5,3.7
404721884217,安徽省,0.35,3.7
404739199164,河北省,0.3,5.2
404781189307,上海,0.9,3.7
404725125692,天津,0.55,5.2
404714811715,浙江省,0.45,3.7
404749598502,广东省,0.2,5.2
404749845643,江苏省,0.2,3.7
404764978676,山东省,1.65,7.8
404738773532,江苏省,0.65,3.7
404698343771,河南省,0.5,5.2
404739199196,江苏省,0.2,3.7
757195930152,山东省,0.3,5.2
404714811747,江苏省,1,3.7
404703118903,江苏省,0.2,3.7
404781189321,江苏省,0.4,3.7
404781189284,江苏省,0.3,3.7
404725125779,江苏省,0.6,3.7
404781189291,安徽省,0.2,3.7
404746226870,重庆,1.65,9.5
404781298795,上海,0.2,3.7
404781189339,上海,0.2,3.7
404702961816,四川省,0.35,5.6
404698343725,江苏省,0.85,3.7
404714811722,江苏省,1.5,4.7
404702961809,山东省,0.5,5.2
404721884187,江苏省,0.3,3.7
404725125708,山东省,0.35,5.2
404725126443,浙江省,0.8,3.7
404723709066,湖南省,0.8,5.2
404708812455,浙江省,0.35,3.7
404721884170,辽宁省,0.4,5.6
404746226949,浙江省,0.35,3.7
404714811779,重庆,0.6,5.6
404706320821,湖南省,0.4,5.2
404708812487,江苏省,0.55,3.7
404721884148,广东省,1.55,7.4
404708765963,山东省,0.35,5.2
404749845636,北京,0.3,5.2
404725125754,陕西省,0.2,5.6
404708765995,江苏省,0.4,3.7
404738773601,浙江省,0.9,3.7
404704900813,四川省,0.2,5.6
404701490619,广东省,0.2,5.2
404739199132,上海,0.95,3.7
404738730512,浙江省,0.2,3.7
404714667545,浙江省,0.45,3.7
404749845629,江苏省,0.2,3.7
404698440350,广东省,0.35,5.2
404714667506,浙江省,0.2,3.7
404739413915,湖南省,1.2,6
404708812448,浙江省,0.2,3.7
404701330942,山东省,0.35,5.2
404704900838,江苏省,0.4,3.7
404723709115,浙江省,0.2,3.7
404721626887,浙江省,0.55,3.7
404738773564,上海,1.1,4.7
404703118942,辽宁省,0.2,5.6
404746226924,山东省,1.55,7.4
404739199140,上海,0.6,3.7
404704693874,北京,0.3,5.2
404698343732,湖南省,0.35,5.2
404714811754,河南省,1.25,6.2
404744857369,贵州省,0.2,5.6
404711685920,内蒙古自治区,0.45,8.2
404706320777,四川省,0.5,5.6
404721626894,浙江省,1.25,4.7
404704693899,北京,1.2,6
404698440335,北京,0.2,5.2
404723709046,浙江省,0.35,3.7
404738773540,安徽省,0.9,3.7
404745106856,陕西省,1.6,9.2
404702961855,河北省,0.2,5.2
404708812462,山东省,0.3,5.2
404706415339,江苏省,0.2,3.7
404703118859,湖北省,0.95,5.2
404703793086,湖北省,0.8,5.2
404704693911,江苏省,0.65,3.7
404745106882,浙江省,0.9,3.7
404749598534,江苏省,0.2,3.7
404738730490,江苏省,0.2,3.7
404749845656,陕西省,0.2,5.6
404702961836,浙江省,0.2,3.7
404739199125,江苏省,0.65,3.7
404738773571,广西壮族自治区,0.2,5.6
404698496642,山东省,0.2,5.2
404714811809,广东省,1.2,6
404698286431,天津,0.75,5.2
404739199157,江苏省,0.75,3.7
404708765988,江苏省,0.2,3.7
404725126411,内蒙古自治区,2.6,21
404702102176,浙江省,0.2,3.7
404714811786,山东省,0.55,5.2
404704693881,上海,0.5,3.7
404723920216,安徽省,0.4,3.7
404711685937,江苏省,0.45,3.7
404698496628,江苏省,0.2,3.7
404701330928,上海,1.05,4.7
404721884136,江苏省,1.05,4.7
404739199189,安徽省,0.35,3.7
404702153431,浙江省,0.2,3.7
404698440367,山东省,0.25,5.2
404701330999,云南省,0.45,5.6
404701331004,辽宁省,0.3,5.6
404706415307,四川省,0.2,5.6
404701330950,陕西省,0.25,5.6
404701330967,安徽省,0.3,3.7
404721020221,陕西省,2.75,16.1
404701490589,广东省,0.2,5.2
404711579999,江苏省,0.75,3.7
404723709122,上海,1.4,4.7
404701330981,江苏省,1.5,4.7
404698343718,黑龙江省,0.2,5.6
404704900826,上海,0.3,3.7
404702102151,青海省,2.15,17.4
404702153394,北京,1.7,8
404721626900,辽宁省,1.9,11
404702102137,广东省,0.45,5.2
404749598472,江苏省,1.65,4.7
404749598480,重庆,0.2,5.6
404749598446,上海,0.2,3.7
404721626862,湖南省,0.4,5.2
404702153449,浙江省,0.6,3.7
404702102183,陕西省,0.6,5.6
404702153370,江苏省,0.35,3.7
404702153417,江苏省,0.4,3.7
404746226887,吉林省,9.5,56.6
404698237103,上海,0.2,3.7
404702153400,江苏省,0.3,3.7
404698343706,河北省,0.3,5.2
404704693968,江苏省,0.25,3.7
404698440374,江苏省,0.25,3.7
404698286463,江苏省,0.3,3.7
404703793123,江苏省,0.2,3.7
404711685951,安徽省,0.3,3.7
404698286488,浙江省,0.2,3.7
404698440411,贵州省,0.2,5.6
404702102169,四川省,0.25,5.6
404704900806,江苏省,0.2,3.7
404701490596,广东省,0.2,5.2
404698496674,安徽省,0.35,3.7
404698496650,浙江省,0.4,3.7
404701490626,浙江省,0.2,3.7
404698286400,辽宁省,0.3,5.6
404698237059,江苏省,0.2,3.7
404698237098,贵州省,0.2,5.6
404721884155,北京,0.65,5.2
404698286456,浙江省,0.35,3.7
404698440429,上海,0.4,3.7
404701490633,重庆,0.65,5.6
404701330935,北京,0.4,5.2
404703118928,陕西省,0.2,5.6
404746175816,江苏省,0.9,3.7
404698286495,上海,0.25,3.7
404698496681,重庆,0.5,5.6
404706320814,江苏省,0.2,3.7
404698286417,四川省,0.35,5.6
404698496667,湖南省,0.4,5.2
404703793116,浙江省,0.25,3.7
404706320784,浙江省,0.35,3.7
404698496699,上海,0.2,3.7
404706320846,四川省,0.6,5.6
404703118935,安徽省,0.3,3.7
404671027010,浙江省,1,3.7
404711579981,河南省,0.2,5.2
404702153463,吉林省,0.3,5.6
404744857337,北京,0.2,5.2
404708765976,浙江省,0.2,3.7
404711580047,陕西省,0.35,5.6
404703891694,浙江省,0.2,3.7
404698286476,上海,0.2,3.7
404703793079,浙江省,0.2,3.7
404765026093,浙江省,1.2,4.7
404698286449,浙江省,1.3,4.7
404701490601,山东省,1.3,6.4
404703891717,江苏省,0.25,3.7
404706320839,广东省,0.4,5.2
404706415321,内蒙古自治区,0.25,8.2
404711580022,四川省,0.65,5.6
404702102144,吉林省,0.2,5.6
404698237086,陕西省,0.3,5.6
404701330916,上海,0.65,3.7
404703118873,北京,0.35,5.2
404704900845,内蒙古自治区,0.2,8.2
404698237066,浙江省,2.2,5.7
404698343764,山东省,0.35,5.2
404721020285,河南省,1,5.2
404698237041,广东省,0.2,5.2
404714667526,北京,0.75,5.2
404698286424,上海,0.35,3.7
404701330974,广东省,0.25,5.2
404703793061,安徽省,0.7,3.7
404698343695,湖南省,0.95,5.2
404703118916,北京,0.25,5.2
404711580054,江苏省,0.75,3.7
757201473124,青海省,0.2,8.2
757201473169,浙江省,0.2,3.7
757201473188,浙江省,0.35,3.7
404723920235,重庆,0.2,5.6
404703793109,上海,0.6,3.7
404723920228,浙江省,0.25,3.7
404723920242,江苏省,0.55,3.7
404721120574,广东省,1.25,6.2
404703118866,云南省,0.2,5.6
404708812470,广西壮族自治区,0.75,5.6
404773643429,广西壮族自治区,1.3,7.4
404721020266,河南省,0.65,5.2
404773916347,河南省,1.55,7.4
404702961848,浙江省,0.3,3.7
404773643443,河北省,0.2,5.2
404721020239,上海,0.2,3.7
404774016176,安徽省,0.8,3.7
